tipo_cruzamento,cidade,radar_leman_id,radar_leman_area_m2,radar_leman_link,concorrencia_agencia,concorrencia_url,concorrencia_area_m2,diferenca_area_pct,divisoes_compativeis,radar_leman_endereco,radar_leman_surface_m2,radar_leman_surface_terrain_m2,radar_leman_nb_pieces,concorrencia_superficie_m2,concorrencia_superficie_terreno_m2,concorrencia_num_divisoes,diferenca_habitavel_pct,diferenca_terreno_pct,bate_por
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.381746,6.491886",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11274-appartement-t2-51-15m/,,,,"11 Impasse de la Combe, 74200 Thonon-les-Bains",52.0,470.0,2.0,51.15,,,1.63,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.36423,6.475516",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52232479,,,True,"7 Impasse de la Dôle, 74200 Thonon-les-Bains",49.0,478.0,2.0,48.0,,2.0,2.04,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.36423,6.475516",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52196464,,,True,"7 Impasse de la Dôle, 74200 Thonon-les-Bains",49.0,478.0,2.0,48.0,,2.0,2.04,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.36423,6.475516",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/a-vendre-a-thonon-les-bains-t2-renove-avec-deux-balcons-ref-39439459,,,True,"7 Impasse de la Dôle, 74200 Thonon-les-Bains",49.0,478.0,2.0,50.0,,2.0,2.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.36423,6.475516",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t3-coup-de-coeur/,,,,"7 Impasse de la Dôle, 74200 Thonon-les-Bains",49.0,478.0,2.0,50.0,,,2.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.36423,6.475516",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/10517-a-thonon-les-bains-grand-appartement-a-acheter-avec-balcon/,,,,"7 Impasse de la Dôle, 74200 Thonon-les-Bains",49.0,478.0,2.0,47.8,,,2.45,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.36423,6.475516",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/9852-appartement-a-vendre-dernier-etage-a-thonon-les-bains/,,,,"7 Impasse de la Dôle, 74200 Thonon-les-Bains",49.0,478.0,2.0,48.91,,,0.18,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.36423,6.475516",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t2-thonon-les-bains/,,,,"7 Impasse de la Dôle, 74200 Thonon-les-Bains",49.0,478.0,2.0,48.0,,,2.04,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373257,6.484752",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t3-coup-de-coeur/,,,,"21 Avenue Jules Ferry, 74200 Thonon-les-Bains",50.0,625.0,1.0,50.0,,,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373257,6.484752",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/9852-appartement-a-vendre-dernier-etage-a-thonon-les-bains/,,,,"21 Avenue Jules Ferry, 74200 Thonon-les-Bains",50.0,625.0,1.0,48.91,,,2.18,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373257,6.484752",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11274-appartement-t2-51-15m/,,,,"21 Avenue Jules Ferry, 74200 Thonon-les-Bains",50.0,625.0,1.0,51.15,,,2.25,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373257,6.484752",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t1/805-a-vendre-appartement-brut-a-amenager-thonon-les-bains-parking-et-cave-thonon-ouest/,,,True,"21 Avenue Jules Ferry, 74200 Thonon-les-Bains",50.0,625.0,1.0,49.0,,1.0,2.0,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.399626,6.599098",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/4-studio/9473-dernier-etage-vue-lac-studio-avec-beaucoup-de-charme/,,,,"15 Avenue D Abondance - Rd 24, 74500 Évian-les-Bains",44.0,2272.0,2.0,43.88,,,0.27,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.354138,6.477081",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52196779,,,True,"1 Chemin du Morillon, 74200 Thonon-les-Bains",46.0,1465.0,2.0,45.0,,2.0,2.17,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.354138,6.477081",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11354-appartement-de-type-2-a-vendre-a-thonon-les-bains/,,,,"1 Chemin du Morillon, 74200 Thonon-les-Bains",46.0,1465.0,2.0,46.0,,,0.0,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400451,6.59072",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-t4-rez-de-jardin-evian-les-bains/,,,,"48 Rue Nationale, 74500 Évian-les-Bains",95.0,120.0,6.0,96.0,,,1.04,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400451,6.59072",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+evian-les-bains+t3-evian-centre-ville+86400014,,,,"48 Rue Nationale, 74500 Évian-les-Bains",95.0,120.0,6.0,95.0,,,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371234,6.481159",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+bel-appartement-4-pieces-avec-jardin-a-thonon-les-bains+87306178,,,True,"12 Place des Arts, 74200 Thonon-les-Bains",80.0,69.0,4.0,82.0,,4.0,2.44,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371234,6.481159",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2240-thonon-les-bains-votre-ecrin-de-verdure-au-coeur-du-pillon,,,True,"12 Place des Arts, 74200 Thonon-les-Bains",80.0,69.0,4.0,80.99,,4.0,1.22,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373388,6.479797",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-grand-t4-de-114m-garage-et-parking+86690288,,,True,"3 Place du Château, 74200 Thonon-les-Bains",115.0,4344.0,4.0,114.0,,4.0,0.87,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.372003,6.476759",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/16436700333/,,,True,"2 Rue de l’Annexion, 74200 Thonon-les-Bains",72.0,814.0,3.0,70.6,,3.0,1.94,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.372003,6.476759",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/9874-thonon-appartement-t4/,,,,"2 Rue de l’Annexion, 74200 Thonon-les-Bains",72.0,814.0,3.0,71.85,,,0.21,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371966,6.476696",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/16436700333/,,,True,"4 Rue de l’Annexion, 74200 Thonon-les-Bains",72.0,814.0,3.0,70.6,,3.0,1.94,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371966,6.476696",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/9874-thonon-appartement-t4/,,,,"4 Rue de l’Annexion, 74200 Thonon-les-Bains",72.0,814.0,3.0,71.85,,,0.21,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.37174,6.476935",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/16436700333/,,,True,"31 Boulevard Carnot, 74200 Thonon-les-Bains",72.0,288.0,3.0,70.6,,3.0,1.94,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.37174,6.476935",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/9874-thonon-appartement-t4/,,,,"31 Boulevard Carnot, 74200 Thonon-les-Bains",72.0,288.0,3.0,71.85,,,0.21,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.374087,6.483672",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t2-avec-bon-rendement-locatif-plein-centre-ville/,,,,"8 Rue Amédée VIII, 74200 Thonon-les-Bains",28.0,3203.0,2.0,28.0,,,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.374087,6.483672",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t1/10775-studio-avec-terrasse-et-place-de-parking-a-acheter-a-thonon-les-bains/,,,,"8 Rue Amédée VIII, 74200 Thonon-les-Bains",28.0,3203.0,2.0,27.39,,,2.18,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371114,6.481132",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+bel-appartement-4-pieces-avec-jardin-a-thonon-les-bains+87306178,,,True,"11 Place des Arts, 74200 Thonon-les-Bains",80.0,69.0,4.0,82.0,,4.0,2.44,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371114,6.481132",Poirier Immobilier Thonon,https://www.poirier-immobilier.com/vente/6-thonon-les-bains/appartement/2240-thonon-les-bains-votre-ecrin-de-verdure-au-coeur-du-pillon,,,True,"11 Place des Arts, 74200 Thonon-les-Bains",80.0,69.0,4.0,80.99,,4.0,1.22,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.399863,6.593559",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/maison-mitoyenne-80-m2/,,,,"1 Avenue Des Sources, 74500 Évian-les-Bains",79.0,202.0,4.0,81.0,,,2.47,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400379,6.583467",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/12331772638/,,,True,"3 Avenue Du General Dupas - Rd 1005, 74500 Évian-les-Bains",102.0,693.0,4.0,100.0,,4.0,1.96,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400443,6.593935",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/avant-premiere-residence-alvea-a-evian-les-bains-ref-39323972,,,True,"16 Avenue Jean Leger, 74500 Évian-les-Bains",90.0,481.0,4.0,89.0,,4.0,1.11,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.398698,6.581014",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/programme-neuf-evian-les-bains-du-t2-au-t4-ref-39323966,,,True,"27 Avenue De La Gare, 74500 Évian-les-Bains",58.0,948.0,3.0,58.0,,3.0,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370602,6.485501",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52232479,,,True,"4 Avenue des Vallées, 74200 Thonon-les-Bains",49.0,535.0,2.0,48.0,,2.0,2.04,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370602,6.485501",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52196464,,,True,"4 Avenue des Vallées, 74200 Thonon-les-Bains",49.0,535.0,2.0,48.0,,2.0,2.04,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370602,6.485501",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/a-vendre-a-thonon-les-bains-t2-renove-avec-deux-balcons-ref-39439459,,,True,"4 Avenue des Vallées, 74200 Thonon-les-Bains",49.0,535.0,2.0,50.0,,2.0,2.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370602,6.485501",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t3-coup-de-coeur/,,,,"4 Avenue des Vallées, 74200 Thonon-les-Bains",49.0,535.0,2.0,50.0,,,2.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370602,6.485501",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/10517-a-thonon-les-bains-grand-appartement-a-acheter-avec-balcon/,,,,"4 Avenue des Vallées, 74200 Thonon-les-Bains",49.0,535.0,2.0,47.8,,,2.45,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370602,6.485501",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/9852-appartement-a-vendre-dernier-etage-a-thonon-les-bains/,,,,"4 Avenue des Vallées, 74200 Thonon-les-Bains",49.0,535.0,2.0,48.91,,,0.18,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370602,6.485501",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t2-thonon-les-bains/,,,,"4 Avenue des Vallées, 74200 Thonon-les-Bains",49.0,535.0,2.0,48.0,,,2.04,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371403,6.478343",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/a-vendre-a-thonon-les-bains-t2-renove-avec-deux-balcons-ref-39439459,,,True,"14 Rue Vallon, 74200 Thonon-les-Bains",50.0,115.0,2.0,50.0,,2.0,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371403,6.478343",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t3-coup-de-coeur/,,,,"14 Rue Vallon, 74200 Thonon-les-Bains",50.0,115.0,2.0,50.0,,,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371403,6.478343",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/9852-appartement-a-vendre-dernier-etage-a-thonon-les-bains/,,,,"14 Rue Vallon, 74200 Thonon-les-Bains",50.0,115.0,2.0,48.91,,,2.18,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371403,6.478343",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11274-appartement-t2-51-15m/,,,,"14 Rue Vallon, 74200 Thonon-les-Bains",50.0,115.0,2.0,51.15,,,2.25,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.370233,6.479389",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+maison+thonon-les-bains+villa-jumelee-t5-secteur-corzent+87337095,,,True,"6 Avenue des Allobroges, 74200 Thonon-les-Bains",121.0,26.0,4.0,118.0,,4.0,2.48,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400523,6.59206",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/4-studio/9473-dernier-etage-vue-lac-studio-avec-beaucoup-de-charme/,,,,"2 Rue Gustave Et Pierre Girod, 74500 Évian-les-Bains",43.0,315.0,2.0,43.88,,,2.01,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.40055,6.590975",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-t4-rez-de-jardin-evian-les-bains/,,,,"1 Rue De La Source De Clermont, 74500 Évian-les-Bains",95.0,203.0,6.0,96.0,,,1.04,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.40055,6.590975",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+evian-les-bains+t3-evian-centre-ville+86400014,,,,"1 Rue De La Source De Clermont, 74500 Évian-les-Bains",95.0,203.0,6.0,95.0,,,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.373396,6.479746",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-grand-t4-de-114m-garage-et-parking+86690288,,,True,"2 Place du Château, 74200 Thonon-les-Bains",115.0,4344.0,4.0,114.0,,4.0,0.87,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.397937,6.585011",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/avant-premiere-residence-alvea-a-evian-les-bains-ref-39323972,,,True,"9 Boulevard Du Bennevy, 74500 Évian-les-Bains",88.0,1224.0,4.0,89.0,,4.0,1.12,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366333,6.477138",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+bel-appartement-4-pieces-avec-jardin-a-thonon-les-bains+87306178,,,True,"6 Rue des Alpes, 74200 Thonon-les-Bains",84.0,430.0,4.0,82.0,,4.0,2.38,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366333,6.477138",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-nouveaute-t4-avec-jardin-garage-et-cave+87049047,,,True,"6 Rue des Alpes, 74200 Thonon-les-Bains",84.0,430.0,4.0,83.8,,4.0,0.24,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366333,6.477138",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52648362,,,True,"6 Rue des Alpes, 74200 Thonon-les-Bains",84.0,430.0,4.0,84.0,,4.0,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366333,6.477138",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-thonon-les-bains-concise+87257451,,,True,"6 Rue des Alpes, 74200 Thonon-les-Bains",84.0,430.0,4.0,85.92,,4.0,2.23,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366333,6.477138",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-4-avec-2-places-de-parking-en-sous-sol+86648754,,,True,"6 Rue des Alpes, 74200 Thonon-les-Bains",84.0,430.0,4.0,83.55,,4.0,0.54,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400519,6.589693",Poirier Immobilier Évian,https://www.poirier-immobilier.com/vente/5-evian-les-bains/appartement/2010-appartement-de-standing-centre-ville-d-evian-les-bains,,,True,"62 Rue Nationale, 74500 Évian-les-Bains",62.0,109.0,3.0,63.0,,3.0,1.59,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.367648,6.477152",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/9874-thonon-appartement-t4/,,,,"15 Rue des Italiens, 74200 Thonon-les-Bains",73.0,2450.0,5.0,71.85,,,1.58,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371338,6.47959",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21989784,,,True,"4 Impasse du Manège, 74200 Thonon-les-Bains",86.0,233.0,4.0,87.0,241.0,4.0,1.15,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371338,6.47959",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-en-attique-residence-neuve+86566650,,,True,"4 Impasse du Manège, 74200 Thonon-les-Bains",86.0,233.0,4.0,87.33,,4.0,1.52,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371338,6.47959",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52648362,,,True,"4 Impasse du Manège, 74200 Thonon-les-Bains",86.0,233.0,4.0,84.0,,4.0,2.33,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371338,6.47959",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-thonon-les-bains-concise+87257451,,,True,"4 Impasse du Manège, 74200 Thonon-les-Bains",86.0,233.0,4.0,85.92,,4.0,0.09,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.371345,6.478478",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+local-hyper-centre-thonon+84937413,,,,"12 Rue Vallon, 74200 Thonon-les-Bains",135.0,364.0,4.0,133.55,,,1.07,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.397493,6.583451",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-4-pieces-a-evian-les-bains-charme-et-confort-au-coeur-de-la-ville/,,,,"26 Avenue De Larringes, 74500 Évian-les-Bains",80.0,2594.0,4.0,82.0,,,2.44,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.397493,6.583451",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/maison-mitoyenne-80-m2/,,,,"26 Avenue De Larringes, 74500 Évian-les-Bains",80.0,2594.0,4.0,81.0,,,1.23,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.397412,6.58324",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-4-pieces-a-evian-les-bains-charme-et-confort-au-coeur-de-la-ville/,,,,"17 Avenue De Larringes, 74500 Évian-les-Bains",80.0,267.0,4.0,82.0,,,2.44,,habitavel
apartamento,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.397412,6.58324",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/maison-mitoyenne-80-m2/,,,,"17 Avenue De Larringes, 74500 Évian-les-Bains",80.0,267.0,4.0,81.0,,,1.23,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52196857,,,True,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,65.0,,3.0,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-moderne-t3-a-thonon-les-bains+87100377,,,,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,66.44,,,2.17,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+bel-appartement-3-pieces-moderne-a-thonon-les-bains+87095945,,,True,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,66.53,,3.0,2.3,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t3/806-t3-a-fort-potentiel-thonon-les-bains-parking-et-cave-thonon-ouest/,,,True,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,63.6,,3.0,2.15,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t3-en-rez-de-jardin-avec-garage+87300076,,,True,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,65.42,,3.0,0.64,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t3-en-duplex+87254132,,,True,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,65.0,,3.0,0.0,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-3-a-thonon-les-bains+85757383,,,True,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,66.0,,3.0,1.52,,habitavel
apartamento,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.364732,6.465726",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-appartement-type-3-avec-garage+84395461,,,True,"2 Chemin des Voirons, 74200 Thonon-les-Bains",65.0,505.0,3.0,65.0,,3.0,0.0,,habitavel
